iter	Passed	Remaining
6021	111473	208730
6022	111492	208712
6023	111510	208693
6024	111529	208676
6025	111548	208658
6026	111567	208639
6027	111585	208621
6028	111603	208600
6029	111621	208581
6030	111641	208565
6031	111659	208547
6032	111676	208526
6033	111694	208505
6034	111713	208489
6035	111734	208475
6036	111753	208457
6037	111772	208440
6038	111791	208421
6039	111808	208401
6040	111826	208381
6041	111847	208366
6042	111865	208348
6043	111883	208328
6044	111901	208308
6045	111920	208291
6046	111939	208273
6047	111957	208255
6048	111978	208240
6049	111996	208220
6050	112015	208203
6051	112035	208187
6052	112054	208169
6053	112072	208149
6054	112089	208129
6055	112107	208109
6056	112124	208089
6057	112145	208073
6058	112163	208054
6059	112181	208036
6060	112200	208018
6061	112219	207999
6062	112238	207983
6063	112257	207964
6064	112275	207945
6065	112291	207923
6066	112311	207907
6067	112330	207890
6068	112351	207875
6069	112372	207861
6070	112392	207846
6071	112413	207831
6072	112433	207816
6073	112452	207797
6074	112471	207780
6075	112489	207760
6076	112506	207739
6077	112527	207726
6078	112546	207708
6079	112564	207689
6080	112582	207668
6081	112601	207651
6082	112620	207634
6083	112638	207615
6084	112658	207598
6085	112675	207577
6086	112696	207563
6087	112717	207549
6088	112737	207534
6089	112757	207517
6090	112775	207499
6091	112794	207481
6092	112814	207464
6093	112832	207445
6094	112852	207429
6095	112871	207412
6096	112889	207392
6097	112909	207377
6098	112930	207362
6099	112947	207342
6100	112965	207322
6101	112982	207302
6102	113001	207282
6103	113019	207264
6104	113036	207243
6105	113055	207224
6106	113073	207205
6107	113092	207188
6108	113110	207169
6109	113130	207152
6110	113148	207133
6111	113166	207114
6112	113185	207096
6113	113203	207077
6114	113224	207062
6115	113242	207044
6116	113260	207024
6117	113278	207004
6118	113296	206985
6119	113314	206965
6120	113334	206949
6121	113354	206934
6122	113372	206914
6123	113390	206894
6124	113408	206875
6125	113426	206856
6126	113445	206838
6127	113464	206821
6128	113482	206800
6129	113499	206779
6130	113516	206758
6131	113533	206738
6132	113552	206719
6133	113571	206702
6134	113589	206682
6135	113608	206665
6136	113627	206648
6137	113646	206630
6138	113664	206610
6139	113683	206592
6140	113700	206571
6141	113718	206552
6142	113739	206537
6143	113757	206518
6144	113774	206496
6145	113791	206476
6146	113809	206456
6147	113829	206440
6148	113846	206419
6149	113865	206401
6150	113883	206381
6151	113901	206363
6152	113923	206350
6153	113941	206332
6154	113960	206314
6155	113978	206294
6156	113995	206273
6157	114016	206258
6158	114035	206242
6159	114054	206223
6160	114073	206205
6161	114093	206189
6162	114111	206170
6163	114129	206150
6164	114146	206130
6165	114167	206115
6166	114185	206096
6167	114205	206080
6168	114224	206062
6169	114242	206043
6170	114260	206024
6171	114278	206005
6172	114297	205987
6173	114315	205967
6174	114334	205949
6175	114352	205930
6176	114370	205911
6177	114387	205889
6178	114406	205872
6179	114424	205853
6180	114442	205832
6181	114459	205812
6182	114476	205791
6183	114494	205772
6184	114513	205754
6185	114532	205736
6186	114551	205717
6187	114568	205697
6188	114586	205677
6189	114604	205658
6190	114623	205640
6191	114642	205622
6192	114659	205602
6193	114678	205584
6194	114698	205569
6195	114717	205550
6196	114737	205534
6197	114754	205514
6198	114771	205492
6199	114789	205472
6200	114806	205452
6201	114826	205435
6202	114846	205419
6203	114867	205406
6204	114886	205388
6205	114906	205372
6206	114926	205356
6207	114945	205339
6208	114965	205323
6209	114984	205306
6210	115004	205289
6211	115022	205270
6212	115042	205254
6213	115061	205237
6214	115079	205217
6215	115097	205197
6216	115116	205179
6217	115134	205161
6218	115153	205142
6219	115171	205124
6220	115191	205107
6221	115210	205091
6222	115231	205075
6223	115248	205055
6224	115267	205036
6225	115285	205017
6226	115304	205000
6227	115322	204981
6228	115341	204962
6229	115360	204946
6230	115379	204927
6231	115397	204908
6232	115416	204890
6233	115436	204875
6234	115454	204854
6235	115471	204834
6236	115489	204814
6237	115507	204795
6238	115528	204781
6239	115546	204761
6240	115563	204740
6241	115581	204721
6242	115600	204703
6243	115620	204687
6244	115639	204669
6245	115658	204652
6246	115677	204633
6247	115695	204615
6248	115713	204596
6249	115732	204578
6250	115750	204557
6251	115767	204537
6252	115786	204519
6253	115804	204500
6254	115825	204486
6255	115843	204466
6256	115861	204448
6257	115880	204430
6258	115898	204410
6259	115917	204392
6260	115936	204375
6261	115954	204356
6262	115972	204336
6263	115992	204320
6264	116010	204301
6265	116028	204281
6266	116046	204261
6267	116064	204242
6268	116082	204222
6269	116100	204203
6270	116119	204185
6271	116138	204168
6272	116157	204151
6273	116176	204132
6274	116195	204114
6275	116214	204096
6276	116232	204077
6277	116248	204055
6278	116266	204036
6279	116284	204016
6280	116303	203998
6281	116322	203980
6282	116340	203962
6283	116358	203942
6284	116375	203921
6285	116395	203904
6286	116413	203885
6287	116433	203870
6288	116451	203851
6289	116469	203830
6290	116487	203811
6291	116507	203795
6292	116526	203778
6293	116544	203758
6294	116562	203739
6295	116580	203720
6296	116598	203700
6297	116616	203680
6298	116634	203661
6299	116652	203642
6300	116670	203623
6301	116688	203602
6302	116706	203583
6303	116724	203564
6304	116744	203548
6305	116763	203531
6306	116782	203512
6307	116799	203492
6308	116819	203476
6309	116838	203458
6310	116857	203440
6311	116874	203420
6312	116895	203404
6313	116913	203385
6314	116932	203367
6315	116952	203351
6316	116971	203334
6317	116989	203315
6318	117008	203296
6319	117026	203278
6320	117044	203259
6321	117062	203239
6322	117082	203222
6323	117101	203204
6324	117120	203188
6325	117138	203168
6326	117156	203149
6327	117174	203129
6328	117193	203112
6329	117212	203094
6330	117230	203075
6331	117250	203058
6332	117269	203041
6333	117287	203021
6334	117305	203001
6335	117325	202986
6336	117343	202966
6337	117362	202948
6338	117381	202932
6339	117401	202916
6340	117420	202898
6341	117438	202879
6342	117456	202859
6343	117474	202839
6344	117493	202821
6345	117512	202804
6346	117530	202785
6347	117550	202769
6348	117569	202751
6349	117588	202734
6350	117607	202715
6351	117626	202697
6352	117644	202678
6353	117661	202657
6354	117679	202638
6355	117697	202619
6356	117719	202605
6357	117737	202586
6358	117755	202567
6359	117773	202548
6360	117791	202529
6361	117809	202509
6362	117827	202490
6363	117846	202472
6364	117865	202455
6365	117883	202435
6366	117903	202419
6367	117922	202400
6368	117941	202383
6369	117959	202363
6370	117975	202342
6371	117996	202327
6372	118015	202309
6373	118033	202290
6374	118054	202275
6375	118071	202255
6376	118089	202236
6377	118109	202219
6378	118127	202200
6379	118146	202182
6380	118165	202165
6381	118185	202149
6382	118205	202133
6383	118226	202118
6384	118244	202099
6385	118263	202080
6386	118281	202061
6387	118299	202043
6388	118318	202025
6389	118337	202007
6390	118355	201988
6391	118372	201966
6392	118390	201946
6393	118409	201929
6394	118427	201910
6395	118446	201892
6396	118466	201875
6397	118483	201856
6398	118502	201836
6399	118522	201822
6400	118541	201804
6401	118559	201784
6402	118579	201768
6403	118598	201750
6404	118616	201730
6405	118634	201711
6406	118651	201691
6407	118670	201673
6408	118690	201657
6409	118709	201639
6410	118728	201621
6411	118746	201602
6412	118764	201583
6413	118782	201563
6414	118802	201547
6415	118821	201530
6416	118839	201511
6417	118858	201493
6418	118876	201472
6419	118895	201456
6420	118914	201437
6421	118932	201418
6422	118950	201398
6423	118966	201376
6424	118984	201356
6425	119002	201337
6426	119020	201318
6427	119037	201297
6428	119055	201277
6429	119072	201257
6430	119091	201239
6431	119110	201220
6432	119128	201201
6433	119147	201184
6434	119165	201165
6435	119185	201148
6436	119204	201130
6437	119224	201114
6438	119242	201096
6439	119260	201076
6440	119279	201058
6441	119297	201039
6442	119315	201019
6443	119334	201002
6444	119353	200984
6445	119371	200965
6446	119391	200948
6447	119409	200929
6448	119429	200913
6449	119447	200894
6450	119465	200874
6451	119483	200855
6452	119502	200836
6453	119521	200819
6454	119540	200802
6455	119558	200782
6456	119576	200763
6457	119595	200745
6458	119615	200728
6459	119633	200709
6460	119650	200688
6461	119668	200669
6462	119688	200652
6463	119707	200635
6464	119724	200615
6465	119743	200596
6466	119760	200576
6467	119779	200557
6468	119797	200539
6469	119815	200520
6470	119834	200502
6471	119853	200483
6472	119870	200463
6473	119890	200447
6474	119909	200428
6475	119927	200410
6476	119945	200390
6477	119963	200371
6478	119982	200353
6479	120000	200334
6480	120018	200314
6481	120035	200293
6482	120052	200272
6483	120069	200252
6484	120090	200236
6485	120108	200217
6486	120127	200199
6487	120145	200180
6488	120164	200163
6489	120181	200142
6490	120201	200125
6491	120220	200107
6492	120238	200088
6493	120256	200069
6494	120274	200050
6495	120292	200031
6496	120311	200012
6497	120329	199992
6498	120347	199973
6499	120366	199956
6500	120385	199938
6501	120404	199921
6502	120423	199903
6503	120442	199885
6504	120459	199865
6505	120479	199848
6506	120497	199828
6507	120515	199810
6508	120533	199790
6509	120552	199772
6510	120570	199753
6511	120589	199735
6512	120610	199720
6513	120629	199702
6514	120647	199684
6515	120667	199668
6516	120688	199653
6517	120708	199638
6518	120726	199618
6519	120743	199597
6520	120760	199575
6521	120779	199558
6522	120798	199541
6523	120816	199521
6524	120834	199502
6525	120852	199482
6526	120871	199465
6527	120891	199447
6528	120908	199427
6529	120926	199408
6530	120943	199387
6531	120962	199369
6532	120981	199352
6533	120999	199332
6534	121017	199313
6535	121035	199293
6536	121053	199274
6537	121071	199254
6538	121091	199238
6539	121109	199219
6540	121128	199201
6541	121146	199182
6542	121163	199161
6543	121184	199146
6544	121202	199127
6545	121220	199108
6546	121239	199089
6547	121257	199071
6548	121275	199052
6549	121294	199033
6550	121313	199016
6551	121331	198997
6552	121350	198979
6553	121370	198962
6554	121389	198945
6555	121409	198928
6556	121427	198910
6557	121445	198889
6558	121466	198876
6559	121485	198858
6560	121503	198838
6561	121522	198820
6562	121539	198800
6563	121558	198782
6564	121576	198763
6565	121594	198743
6566	121612	198725
6567	121631	198706
6568	121649	198687
6569	121667	198668
6570	121686	198650
6571	121704	198631
6572	121722	198611
6573	121740	198592
6574	121757	198571
6575	121775	198552
6576	121793	198532
6577	121812	198515
6578	121831	198496
6579	121848	198476
6580	121867	198458
6581	121885	198438
6582	121903	198418
6583	121921	198400
6584	121940	198382
6585	121958	198362
6586	121977	198346
6587	121996	198327
6588	122013	198307
6589	122032	198288
6590	122050	198270
6591	122069	198252
6592	122088	198234
6593	122108	198218
6594	122130	198204
6595	122148	198185
6596	122167	198167
6597	122189	198154
6598	122208	198137
6599	122229	198122
6600	122247	198103
6601	122266	198086
6602	122286	198070
6603	122305	198052
6604	122325	198036
6605	122344	198017
6606	122362	197999
6607	122382	197981
6608	122400	197963
6609	122418	197943
6610	122434	197921
6611	122451	197901
6612	122470	197881
6613	122489	197864
6614	122506	197844
6615	122525	197826
6616	122542	197805
6617	122559	197784
6618	122579	197768
6619	122597	197749
6620	122616	197730
6621	122633	197709
6622	122651	197691
6623	122669	197671
6624	122687	197651
6625	122706	197634
6626	122724	197615
6627	122742	197594
6628	122760	197576
6629	122778	197557
6630	122798	197540
6631	122816	197521
6632	122834	197502
6633	122853	197483
6634	122872	197466
6635	122891	197449
6636	122910	197431
6637	122929	197412
6638	122945	197391
6639	122963	197371
6640	122982	197353
6641	123000	197334
6642	123018	197315
6643	123035	197293
6644	123054	197275
6645	123072	197257
6646	123092	197240
6647	123112	197223
6648	123129	197203
6649	123146	197182
6650	123164	197163
6651	123183	197144
6652	123201	197125
6653	123219	197106
6654	123237	197088
6655	123255	197068
6656	123274	197049
6657	123292	197030
6658	123311	197013
6659	123329	196994
6660	123347	196973
6661	123365	196954
6662	123384	196937
6663	123402	196918
6664	123420	196899
6665	123438	196879
6666	123455	196858
6667	123473	196838
6668	123491	196819
6669	123510	196801
6670	123528	196781
6671	123546	196762
6672	123565	196745
6673	123582	196724
6674	123599	196703
6675	123617	196685
6676	123636	196666
6677	123656	196649
6678	123676	196633
6679	123694	196615
6680	123712	196596
6681	123730	196576
6682	123746	196554
6683	123766	196537
6684	123784	196518
6685	123804	196502
6686	123822	196482
6687	123841	196464
6688	123860	196446
6689	123878	196427
6690	123896	196408
6691	123914	196389
6692	123933	196371
6693	123951	196352
6694	123971	196335
6695	123989	196317
6696	124007	196297
6697	124026	196278
6698	124044	196261
6699	124063	196242
6700	124081	196222
6701	124101	196207
6702	124119	196187
6703	124138	196169
6704	124157	196152
6705	124176	196134
6706	124195	196116
6707	124212	196096
6708	124232	196079
6709	124250	196060
6710	124270	196043
6711	124288	196024
6712	124306	196004
6713	124323	195984
6714	124342	195966
6715	124360	195947
6716	124378	195928
6717	124397	195909
6718	124416	195892
6719	124435	195874
6720	124454	195856
6721	124472	195838
6722	124490	195818
6723	124509	195800
6724	124526	195779
6725	124544	195760
6726	124562	195740
6727	124580	195721
6728	124598	195702
6729	124615	195681
6730	124633	195661
6731	124653	195645
6732	124675	195632
6733	124695	195616
6734	124715	195600
6735	124733	195580
6736	124749	195559
6737	124768	195540
6738	124785	195520
6739	124804	195502
6740	124821	195481
6741	124840	195464
6742	124860	195446
6743	124880	195430
6744	124900	195414
6745	124918	195396
6746	124935	195375
6747	124953	195355
6748	124972	195337
6749	124990	195318
6750	125008	195299
6751	125025	195277
6752	125043	195258
6753	125061	195239
6754	125080	195222
6755	125100	195205
6756	125118	195186
6757	125136	195167
6758	125155	195149
6759	125175	195133
6760	125194	195115
6761	125213	195097
6762	125231	195077
6763	125250	195059
6764	125269	195042
6765	125288	195024
6766	125307	195007
6767	125325	194987
6768	125343	194967
6769	125361	194949
6770	125380	194931
6771	125397	194911
6772	125415	194891
6773	125434	194873
6774	125452	194854
6775	125471	194835
6776	125490	194818
6777	125508	194799
6778	125526	194780
6779	125545	194762
6780	125565	194745
6781	125583	194725
6782	125601	194706
6783	125618	194686
6784	125636	194666
6785	125656	194651
6786	125678	194637
6787	125697	194619
6788	125716	194602
6789	125734	194582
6790	125751	194562
6791	125770	194543
6792	125788	194524
6793	125805	194504
6794	125824	194486
6795	125841	194466
6796	125862	194450
6797	125880	194432
6798	125900	194415
6799	125918	194395
6800	125936	194376
6801	125954	194356
6802	125972	194337
6803	125989	194317
6804	126007	194298
6805	126025	194278
6806	126044	194260
6807	126065	194245
6808	126084	194228
6809	126103	194210
6810	126122	194192
6811	126140	194172
6812	126159	194156
6813	126181	194141
6814	126199	194123
6815	126217	194103
6816	126236	194085
6817	126257	194071
6818	126277	194054
6819	126297	194038
6820	126317	194022
6821	126336	194004
6822	126356	193988
6823	126374	193969
6824	126394	193953
6825	126414	193936
6826	126431	193915
6827	126447	193894
6828	126465	193874
6829	126483	193855
6830	126503	193838
6831	126521	193818
6832	126539	193800
6833	126557	193780
6834	126575	193760
6835	126592	193741
6836	126609	193720
6837	126627	193699
6838	126646	193683
6839	126666	193666
6840	126685	193649
6841	126705	193631
6842	126722	193611
6843	126740	193592
6844	126760	193575
6845	126779	193557
6846	126797	193539
6847	126816	193521
6848	126834	193502
6849	126853	193484
6850	126873	193467
6851	126892	193450
6852	126909	193429
6853	126927	193409
6854	126945	193390
6855	126967	193377
6856	126985	193357
6857	127002	193337
6858	127021	193318
6859	127039	193299
6860	127056	193279
6861	127075	193261
6862	127095	193244
6863	127113	193225
6864	127131	193205
6865	127149	193186
6866	127170	193171
6867	127187	193151
6868	127206	193134
6869	127226	193117
6870	127244	193098
6871	127261	193077
6872	127279	193058
6873	127299	193042
6874	127317	193023
6875	127334	193001
6876	127354	192984
6877	127372	192966
6878	127391	192947
6879	127407	192926
6880	127425	192907
6881	127443	192887
6882	127461	192868
6883	127481	192852
6884	127500	192834
